FID,LONGITUDE_bin,LONGITUDE_bound_min,LONGITUDE_bound_max,LATITUDE_bin,LATITUDE_bound_min,LATITUDE_bound_max,TIME_bin,TIME_bound_min,TIME_bound_max,DEPTH_bin,DEPTH_bound_min,DEPTH_bound_max,TEMP_n,TEMP_min,TEMP_max,TEMP_mean,TEMP_stddev,PSAL_n,PSAL_min,PSAL_max,PSAL_mean,PSAL_stddev,geom_bin
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-298e,115,114.875,115.125,-33.5,-33.625,-33.375,2013-01-15T00:00:00Z,2013-01-01T00:00:00Z,2013-02-01T00:00:00Z,0,-5,5,1,22.3,22.3,22.3,,0,,,,,"POLYGON ((115.125 -33.375, 115.125 -33.625, 114.875 -33.625, 114.875 -33.375, 115.125 -33.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-298d,114.5,114.375,114.625,-33.25,-33.375,-33.125,2013-01-15T00:00:00Z,2013-01-01T00:00:00Z,2013-02-01T00:00:00Z,0,-5,5,4,22.1691,22.1879,22.1777,0.0081,0,,,,,"POLYGON ((114.625 -33.125, 114.625 -33.375, 114.375 -33.375, 114.375 -33.125, 114.625 -33.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-298c,115,114.875,115.125,-33.25,-33.375,-33.125,2013-01-15T00:00:00Z,2013-01-01T00:00:00Z,2013-02-01T00:00:00Z,0,-5,5,2,21.6,23.1,22.35,1.0607,0,,,,,"POLYGON ((115.125 -33.125, 115.125 -33.375, 114.875 -33.375, 114.875 -33.125, 115.125 -33.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-298b,115,114.875,115.125,-33,-33.125,-32.875,2013-01-15T00:00:00Z,2013-01-01T00:00:00Z,2013-02-01T00:00:00Z,0,-5,5,3,21.9,23.5,22.8333,0.8327,0,,,,,"POLYGON ((115.125 -32.875, 115.125 -33.125, 114.875 -33.125, 114.875 -32.875, 115.125 -32.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-298a,115,114.875,115.125,-32.75,-32.875,-32.625,2013-01-15T00:00:00Z,2013-01-01T00:00:00Z,2013-02-01T00:00:00Z,0,-5,5,2,22.7,23.5,23.1,0.5657,0,,,,,"POLYGON ((115.125 -32.625, 115.125 -32.875, 114.875 -32.875, 114.875 -32.625, 115.125 -32.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2989,115.25,115.125,115.375,-32.5,-32.625,-32.375,2013-01-15T00:00:00Z,2013-01-01T00:00:00Z,2013-02-01T00:00:00Z,0,-5,5,2,23,23.5,23.25,0.3536,0,,,,,"POLYGON ((115.375 -32.375, 115.375 -32.625, 115.125 -32.625, 115.125 -32.375, 115.375 -32.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2988,115.25,115.125,115.375,-32.25,-32.375,-32.125,2013-01-15T00:00:00Z,2013-01-01T00:00:00Z,2013-02-01T00:00:00Z,0,-5,5,2,22.7,22.9,22.8,0.1414,0,,,,,"POLYGON ((115.375 -32.125, 115.375 -32.375, 115.125 -32.375, 115.125 -32.125, 115.375 -32.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2987,115.75,115.625,115.875,-32.25,-32.375,-32.125,2013-01-15T00:00:00Z,2013-01-01T00:00:00Z,2013-02-01T00:00:00Z,0,-5,5,1,24.3,24.3,24.3,,0,,,,,"POLYGON ((115.875 -32.125, 115.875 -32.375, 115.625 -32.375, 115.625 -32.125, 115.875 -32.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2986,115.25,115.125,115.375,-32,-32.125,-31.875,2013-01-15T00:00:00Z,2013-01-01T00:00:00Z,2013-02-01T00:00:00Z,0,-5,5,1,22.7,22.7,22.7,,0,,,,,"POLYGON ((115.375 -31.875, 115.375 -32.125, 115.125 -32.125, 115.125 -31.875, 115.375 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2985,115.5,115.375,115.625,-32,-32.125,-31.875,2013-01-15T00:00:00Z,2013-01-01T00:00:00Z,2013-02-01T00:00:00Z,0,-5,5,2444,22.103,25.5698,23.2588,0.4808,0,,,,,"POLYGON ((115.625 -31.875, 115.625 -32.125, 115.375 -32.125, 115.375 -31.875, 115.625 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2984,115.75,115.625,115.875,-32,-32.125,-31.875,2013-01-15T00:00:00Z,2013-01-01T00:00:00Z,2013-02-01T00:00:00Z,0,-5,5,2701,22.554,25.8307,23.6833,0.5433,0,,,,,"POLYGON ((115.875 -31.875, 115.875 -32.125, 115.625 -32.125, 115.625 -31.875, 115.875 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2983,115.75,115.625,115.875,-31.75,-31.875,-31.625,2013-01-15T00:00:00Z,2013-01-01T00:00:00Z,2013-02-01T00:00:00Z,0,-5,5,1896,22.8832,26.6098,24.3842,0.7056,0,,,,,"POLYGON ((115.875 -31.625, 115.875 -31.875, 115.625 -31.875, 115.625 -31.625, 115.875 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2982,114.5,114.375,114.625,-33.75,-33.875,-33.625,2013-02-15T00:00:00Z,2013-02-01T00:00:00Z,2013-03-01T00:00:00Z,0,-5,5,8,22.6589,23.013,22.8614,0.1239,0,,,,,"POLYGON ((114.625 -33.625, 114.625 -33.875, 114.375 -33.875, 114.375 -33.625, 114.625 -33.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2981,114.75,114.625,114.875,-33.75,-33.875,-33.625,2013-02-15T00:00:00Z,2013-02-01T00:00:00Z,2013-03-01T00:00:00Z,0,-5,5,114,22.1413,22.6671,22.4335,0.2332,0,,,,,"POLYGON ((114.875 -33.625, 114.875 -33.875, 114.625 -33.875, 114.625 -33.625, 114.875 -33.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2980,114.5,114.375,114.625,-33.5,-33.625,-33.375,2013-02-15T00:00:00Z,2013-02-01T00:00:00Z,2013-03-01T00:00:00Z,0,-5,5,96,22.6809,23.3156,22.9239,0.2143,0,,,,,"POLYGON ((114.625 -33.375, 114.625 -33.625, 114.375 -33.625, 114.375 -33.375, 114.625 -33.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-297f,114.75,114.625,114.875,-33.5,-33.625,-33.375,2013-02-15T00:00:00Z,2013-02-01T00:00:00Z,2013-03-01T00:00:00Z,0,-5,5,2,22.6712,22.6757,22.6735,0.0032,0,,,,,"POLYGON ((114.875 -33.375, 114.875 -33.625, 114.625 -33.625, 114.625 -33.375, 114.875 -33.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-297e,115,114.875,115.125,-33.5,-33.625,-33.375,2013-02-15T00:00:00Z,2013-02-01T00:00:00Z,2013-03-01T00:00:00Z,0,-5,5,1,22.5,22.5,22.5,,0,,,,,"POLYGON ((115.125 -33.375, 115.125 -33.625, 114.875 -33.625, 114.875 -33.375, 115.125 -33.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-297d,115.25,115.125,115.375,-33.5,-33.625,-33.375,2013-02-15T00:00:00Z,2013-02-01T00:00:00Z,2013-03-01T00:00:00Z,0,-5,5,1,22.6,22.6,22.6,,0,,,,,"POLYGON ((115.375 -33.375, 115.375 -33.625, 115.125 -33.625, 115.125 -33.375, 115.375 -33.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-297c,114.5,114.375,114.625,-33.25,-33.375,-33.125,2013-02-15T00:00:00Z,2013-02-01T00:00:00Z,2013-03-01T00:00:00Z,0,-5,5,14,22.7366,22.7643,22.7533,0.01,0,,,,,"POLYGON ((114.625 -33.125, 114.625 -33.375, 114.375 -33.375, 114.375 -33.125, 114.625 -33.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-297b,115,114.875,115.125,-33,-33.125,-32.875,2013-02-15T00:00:00Z,2013-02-01T00:00:00Z,2013-03-01T00:00:00Z,0,-5,5,1,22.7,22.7,22.7,,0,,,,,"POLYGON ((115.125 -32.875, 115.125 -33.125, 114.875 -33.125, 114.875 -32.875, 115.125 -32.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-297a,115.25,115.125,115.375,-32.5,-32.625,-32.375,2013-02-15T00:00:00Z,2013-02-01T00:00:00Z,2013-03-01T00:00:00Z,0,-5,5,1,22.8,22.8,22.8,,0,,,,,"POLYGON ((115.375 -32.375, 115.375 -32.625, 115.125 -32.625, 115.125 -32.375, 115.375 -32.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2979,115.25,115.125,115.375,-32.25,-32.375,-32.125,2013-02-15T00:00:00Z,2013-02-01T00:00:00Z,2013-03-01T00:00:00Z,0,-5,5,1,22.7,22.7,22.7,,0,,,,,"POLYGON ((115.375 -32.125, 115.375 -32.375, 115.125 -32.375, 115.125 -32.125, 115.375 -32.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2978,115.5,115.375,115.625,-32,-32.125,-31.875,2013-02-15T00:00:00Z,2013-02-01T00:00:00Z,2013-03-01T00:00:00Z,0,-5,5,2456,22.0905,26.4788,23.6604,0.772,3,35.4576,35.4586,35.458,0.0005,"POLYGON ((115.625 -31.875, 115.625 -32.125, 115.375 -32.125, 115.375 -31.875, 115.625 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2977,115.75,115.625,115.875,-32,-32.125,-31.875,2013-02-15T00:00:00Z,2013-02-01T00:00:00Z,2013-03-01T00:00:00Z,0,-5,5,1549,22.6993,26.5913,23.8264,0.5452,0,,,,,"POLYGON ((115.875 -31.875, 115.875 -32.125, 115.625 -32.125, 115.625 -31.875, 115.875 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2976,115,114.875,115.125,-31.75,-31.875,-31.625,2013-02-15T00:00:00Z,2013-02-01T00:00:00Z,2013-03-01T00:00:00Z,0,-5,5,11,22.967,23.6795,23.3639,0.2383,11,35.3704,35.4911,35.4163,0.0366,"POLYGON ((115.125 -31.625, 115.125 -31.875, 114.875 -31.875, 114.875 -31.625, 115.125 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2975,115.25,115.125,115.375,-31.75,-31.875,-31.625,2013-02-15T00:00:00Z,2013-02-01T00:00:00Z,2013-03-01T00:00:00Z,0,-5,5,33,22.3768,23.8116,23.267,0.4114,33,35.3806,35.5103,35.426,0.0284,"POLYGON ((115.375 -31.625, 115.375 -31.875, 115.125 -31.875, 115.125 -31.625, 115.375 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2974,115.5,115.375,115.625,-31.75,-31.875,-31.625,2013-02-15T00:00:00Z,2013-02-01T00:00:00Z,2013-03-01T00:00:00Z,0,-5,5,9,22.9315,23.659,23.2648,0.2996,9,35.4921,35.8683,35.6773,0.1739,"POLYGON ((115.625 -31.625, 115.625 -31.875, 115.375 -31.875, 115.375 -31.625, 115.625 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2973,115.75,115.625,115.875,-31.75,-31.875,-31.625,2013-02-15T00:00:00Z,2013-02-01T00:00:00Z,2013-03-01T00:00:00Z,0,-5,5,3739,22.8105,27.1027,25.1293,0.9945,0,,,,,"POLYGON ((115.875 -31.625, 115.875 -31.875, 115.625 -31.875, 115.625 -31.625, 115.875 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2972,114.5,114.375,114.625,-33.75,-33.875,-33.625,2013-03-15T00:00:00Z,2013-03-01T00:00:00Z,2013-04-01T00:00:00Z,0,-5,5,49,21.9312,22.9831,22.423,0.4668,0,,,,,"POLYGON ((114.625 -33.625, 114.625 -33.875, 114.375 -33.875, 114.375 -33.625, 114.625 -33.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2971,114.75,114.625,114.875,-33.75,-33.875,-33.625,2013-03-15T00:00:00Z,2013-03-01T00:00:00Z,2013-04-01T00:00:00Z,0,-5,5,67,21.7773,22.9493,22.239,0.445,0,,,,,"POLYGON ((114.875 -33.625, 114.875 -33.875, 114.625 -33.875, 114.625 -33.625, 114.875 -33.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2970,115,114.875,115.125,-33.75,-33.875,-33.625,2013-03-15T00:00:00Z,2013-03-01T00:00:00Z,2013-04-01T00:00:00Z,0,-5,5,1,22,22,22,,0,,,,,"POLYGON ((115.125 -33.625, 115.125 -33.875, 114.875 -33.875, 114.875 -33.625, 115.125 -33.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-296f,114.5,114.375,114.625,-33.5,-33.625,-33.375,2013-03-15T00:00:00Z,2013-03-01T00:00:00Z,2013-04-01T00:00:00Z,0,-5,5,110,22.5754,23.0961,22.8508,0.1818,0,,,,,"POLYGON ((114.625 -33.375, 114.625 -33.625, 114.375 -33.625, 114.375 -33.375, 114.625 -33.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-296e,115,114.875,115.125,-33.5,-33.625,-33.375,2013-03-15T00:00:00Z,2013-03-01T00:00:00Z,2013-04-01T00:00:00Z,0,-5,5,2,22.4,22.6,22.5,0.1414,0,,,,,"POLYGON ((115.125 -33.375, 115.125 -33.625, 114.875 -33.625, 114.875 -33.375, 115.125 -33.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-296d,115.25,115.125,115.375,-33.5,-33.625,-33.375,2013-03-15T00:00:00Z,2013-03-01T00:00:00Z,2013-04-01T00:00:00Z,0,-5,5,1,22,22,22,,0,,,,,"POLYGON ((115.375 -33.375, 115.375 -33.625, 115.125 -33.625, 115.125 -33.375, 115.375 -33.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-296c,114.5,114.375,114.625,-33.25,-33.375,-33.125,2013-03-15T00:00:00Z,2013-03-01T00:00:00Z,2013-04-01T00:00:00Z,0,-5,5,4,22.948,22.9684,22.9586,0.0089,0,,,,,"POLYGON ((114.625 -33.125, 114.625 -33.375, 114.375 -33.375, 114.375 -33.125, 114.625 -33.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-296b,115.25,115.125,115.375,-33.25,-33.375,-33.125,2013-03-15T00:00:00Z,2013-03-01T00:00:00Z,2013-04-01T00:00:00Z,0,-5,5,1,22.5,22.5,22.5,,0,,,,,"POLYGON ((115.375 -33.125, 115.375 -33.375, 115.125 -33.375, 115.125 -33.125, 115.375 -33.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-296a,115.5,115.375,115.625,-33.25,-33.375,-33.125,2013-03-15T00:00:00Z,2013-03-01T00:00:00Z,2013-04-01T00:00:00Z,0,-5,5,3,21.9,22.3,22.1,0.2,0,,,,,"POLYGON ((115.625 -33.125, 115.625 -33.375, 115.375 -33.375, 115.375 -33.125, 115.625 -33.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2969,115,114.875,115.125,-32.75,-32.875,-32.625,2013-03-15T00:00:00Z,2013-03-01T00:00:00Z,2013-04-01T00:00:00Z,0,-5,5,1,22.964,22.964,22.964,,0,,,,,"POLYGON ((115.125 -32.625, 115.125 -32.875, 114.875 -32.875, 114.875 -32.625, 115.125 -32.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2968,115,114.875,115.125,-32.5,-32.625,-32.375,2013-03-15T00:00:00Z,2013-03-01T00:00:00Z,2013-04-01T00:00:00Z,0,-5,5,9,22.806,23.306,23.0682,0.166,0,,,,,"POLYGON ((115.125 -32.375, 115.125 -32.625, 114.875 -32.625, 114.875 -32.375, 115.125 -32.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2967,115,114.875,115.125,-32.25,-32.375,-32.125,2013-03-15T00:00:00Z,2013-03-01T00:00:00Z,2013-04-01T00:00:00Z,0,-5,5,1,23.237,23.237,23.237,,0,,,,,"POLYGON ((115.125 -32.125, 115.125 -32.375, 114.875 -32.375, 114.875 -32.125, 115.125 -32.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2966,115.25,115.125,115.375,-32.25,-32.375,-32.125,2013-03-15T00:00:00Z,2013-03-01T00:00:00Z,2013-04-01T00:00:00Z,0,-5,5,1,22.874,22.874,22.874,,0,,,,,"POLYGON ((115.375 -32.125, 115.375 -32.375, 115.125 -32.375, 115.125 -32.125, 115.375 -32.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2965,115.25,115.125,115.375,-32,-32.125,-31.875,2013-03-15T00:00:00Z,2013-03-01T00:00:00Z,2013-04-01T00:00:00Z,0,-5,5,2,22.996,23.846,23.421,0.601,0,,,,,"POLYGON ((115.375 -31.875, 115.375 -32.125, 115.125 -32.125, 115.125 -31.875, 115.375 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2964,115.5,115.375,115.625,-32,-32.125,-31.875,2013-03-15T00:00:00Z,2013-03-01T00:00:00Z,2013-04-01T00:00:00Z,0,-5,5,2130,21.0677,26.2117,23.4906,0.9995,0,,,,,"POLYGON ((115.625 -31.875, 115.625 -32.125, 115.375 -32.125, 115.375 -31.875, 115.625 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2963,115.75,115.625,115.875,-32,-32.125,-31.875,2013-03-15T00:00:00Z,2013-03-01T00:00:00Z,2013-04-01T00:00:00Z,0,-5,5,923,22.451,24.7295,23.2852,0.4367,0,,,,,"POLYGON ((115.875 -31.875, 115.875 -32.125, 115.625 -32.125, 115.625 -31.875, 115.875 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2962,115,114.875,115.125,-31.75,-31.875,-31.625,2013-03-15T00:00:00Z,2013-03-01T00:00:00Z,2013-04-01T00:00:00Z,0,-5,5,10,23.467,24.1021,23.9133,0.188,9,35.3218,35.3481,35.3354,0.0109,"POLYGON ((115.125 -31.625, 115.125 -31.875, 114.875 -31.875, 114.875 -31.625, 115.125 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2961,115.25,115.125,115.375,-31.75,-31.875,-31.625,2013-03-15T00:00:00Z,2013-03-01T00:00:00Z,2013-04-01T00:00:00Z,0,-5,5,32,22.8891,24.3951,23.5901,0.4597,31,35.3081,35.6008,35.4187,0.0929,"POLYGON ((115.375 -31.625, 115.375 -31.875, 115.125 -31.875, 115.125 -31.625, 115.375 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2960,115.75,115.625,115.875,-31.75,-31.875,-31.625,2013-03-15T00:00:00Z,2013-03-01T00:00:00Z,2013-04-01T00:00:00Z,0,-5,5,6016,21.9998,26.5233,24.3511,1.1189,0,,,,,"POLYGON ((115.875 -31.625, 115.875 -31.875, 115.625 -31.875, 115.625 -31.625, 115.875 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-295f,115,114.875,115.125,-33.75,-33.875,-33.625,2013-04-15T00:00:00Z,2013-04-01T00:00:00Z,2013-05-01T00:00:00Z,0,-5,5,3,21.7,23.3,22.5,0.8,0,,,,,"POLYGON ((115.125 -33.625, 115.125 -33.875, 114.875 -33.875, 114.875 -33.625, 115.125 -33.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-295e,115,114.875,115.125,-33.5,-33.625,-33.375,2013-04-15T00:00:00Z,2013-04-01T00:00:00Z,2013-05-01T00:00:00Z,0,-5,5,4,21.7,23.2,22.375,0.6397,0,,,,,"POLYGON ((115.125 -33.375, 115.125 -33.625, 114.875 -33.625, 114.875 -33.375, 115.125 -33.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-295d,115,114.875,115.125,-33.25,-33.375,-33.125,2013-04-15T00:00:00Z,2013-04-01T00:00:00Z,2013-05-01T00:00:00Z,0,-5,5,1,22.2,22.2,22.2,,0,,,,,"POLYGON ((115.125 -33.125, 115.125 -33.375, 114.875 -33.375, 114.875 -33.125, 115.125 -33.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-295c,115.25,115.125,115.375,-33.25,-33.375,-33.125,2013-04-15T00:00:00Z,2013-04-01T00:00:00Z,2013-05-01T00:00:00Z,0,-5,5,1,21.9,21.9,21.9,,0,,,,,"POLYGON ((115.375 -33.125, 115.375 -33.375, 115.125 -33.375, 115.125 -33.125, 115.375 -33.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-295b,115.5,115.375,115.625,-33.25,-33.375,-33.125,2013-04-15T00:00:00Z,2013-04-01T00:00:00Z,2013-05-01T00:00:00Z,0,-5,5,1,22,22,22,,0,,,,,"POLYGON ((115.625 -33.125, 115.625 -33.375, 115.375 -33.375, 115.375 -33.125, 115.625 -33.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-295a,115,114.875,115.125,-33,-33.125,-32.875,2013-04-15T00:00:00Z,2013-04-01T00:00:00Z,2013-05-01T00:00:00Z,0,-5,5,2,22,23,22.5,0.7071,0,,,,,"POLYGON ((115.125 -32.875, 115.125 -33.125, 114.875 -33.125, 114.875 -32.875, 115.125 -32.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2959,115.25,115.125,115.375,-33,-33.125,-32.875,2013-04-15T00:00:00Z,2013-04-01T00:00:00Z,2013-05-01T00:00:00Z,0,-5,5,2,21.7,21.8,21.75,0.0707,0,,,,,"POLYGON ((115.375 -32.875, 115.375 -33.125, 115.125 -33.125, 115.125 -32.875, 115.375 -32.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2958,115.5,115.375,115.625,-33,-33.125,-32.875,2013-04-15T00:00:00Z,2013-04-01T00:00:00Z,2013-05-01T00:00:00Z,0,-5,5,2,22.1,22.5,22.3,0.2828,0,,,,,"POLYGON ((115.625 -32.875, 115.625 -33.125, 115.375 -33.125, 115.375 -32.875, 115.625 -32.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2957,115.25,115.125,115.375,-32.75,-32.875,-32.625,2013-04-15T00:00:00Z,2013-04-01T00:00:00Z,2013-05-01T00:00:00Z,0,-5,5,1,22.5,22.5,22.5,,0,,,,,"POLYGON ((115.375 -32.625, 115.375 -32.875, 115.125 -32.875, 115.125 -32.625, 115.375 -32.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2956,115.25,115.125,115.375,-32.5,-32.625,-32.375,2013-04-15T00:00:00Z,2013-04-01T00:00:00Z,2013-05-01T00:00:00Z,0,-5,5,1,23,23,23,,0,,,,,"POLYGON ((115.375 -32.375, 115.375 -32.625, 115.125 -32.625, 115.125 -32.375, 115.375 -32.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2955,115.5,115.375,115.625,-32.5,-32.625,-32.375,2013-04-15T00:00:00Z,2013-04-01T00:00:00Z,2013-05-01T00:00:00Z,0,-5,5,1,22.6,22.6,22.6,,0,,,,,"POLYGON ((115.625 -32.375, 115.625 -32.625, 115.375 -32.625, 115.375 -32.375, 115.625 -32.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2954,115.25,115.125,115.375,-32.25,-32.375,-32.125,2013-04-15T00:00:00Z,2013-04-01T00:00:00Z,2013-05-01T00:00:00Z,0,-5,5,1,23.1,23.1,23.1,,0,,,,,"POLYGON ((115.375 -32.125, 115.375 -32.375, 115.125 -32.375, 115.125 -32.125, 115.375 -32.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2953,115.5,115.375,115.625,-32.25,-32.375,-32.125,2013-04-15T00:00:00Z,2013-04-01T00:00:00Z,2013-05-01T00:00:00Z,0,-5,5,1,23.6,23.6,23.6,,0,,,,,"POLYGON ((115.625 -32.125, 115.625 -32.375, 115.375 -32.375, 115.375 -32.125, 115.625 -32.125))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2952,115.25,115.125,115.375,-32,-32.125,-31.875,2013-04-15T00:00:00Z,2013-04-01T00:00:00Z,2013-05-01T00:00:00Z,0,-5,5,1,22.6,22.6,22.6,,0,,,,,"POLYGON ((115.375 -31.875, 115.375 -32.125, 115.125 -32.125, 115.125 -31.875, 115.375 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2951,115.5,115.375,115.625,-32,-32.125,-31.875,2013-04-15T00:00:00Z,2013-04-01T00:00:00Z,2013-05-01T00:00:00Z,0,-5,5,1312,21.5182,25.4662,23.1528,0.746,9,35.1468,35.566,35.3848,0.1182,"POLYGON ((115.625 -31.875, 115.625 -32.125, 115.375 -32.125, 115.375 -31.875, 115.625 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2950,115.75,115.625,115.875,-32,-32.125,-31.875,2013-04-15T00:00:00Z,2013-04-01T00:00:00Z,2013-05-01T00:00:00Z,0,-5,5,620,21.6,23.4828,22.775,0.2366,0,,,,,"POLYGON ((115.875 -31.875, 115.875 -32.125, 115.625 -32.125, 115.625 -31.875, 115.875 -31.875))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-294f,115,114.875,115.125,-31.75,-31.875,-31.625,2013-04-15T00:00:00Z,2013-04-01T00:00:00Z,2013-05-01T00:00:00Z,0,-5,5,88,23.5053,23.5738,23.5385,0.0185,79,35.2172,35.2474,35.2308,0.0094,"POLYGON ((115.125 -31.625, 115.125 -31.875, 114.875 -31.875, 114.875 -31.625, 115.125 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-294e,115.25,115.125,115.375,-31.75,-31.875,-31.625,2013-04-15T00:00:00Z,2013-04-01T00:00:00Z,2013-05-01T00:00:00Z,0,-5,5,1204,22.4775,24.3097,23.4835,0.3251,1097,35.2127,35.4971,35.2896,0.0521,"POLYGON ((115.375 -31.625, 115.375 -31.875, 115.125 -31.875, 115.125 -31.625, 115.375 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-294d,115.5,115.375,115.625,-31.75,-31.875,-31.625,2013-04-15T00:00:00Z,2013-04-01T00:00:00Z,2013-05-01T00:00:00Z,0,-5,5,175,22.8795,23.7041,23.3277,0.2864,163,35.2918,35.5351,35.386,0.0902,"POLYGON ((115.625 -31.625, 115.625 -31.875, 115.375 -31.875, 115.375 -31.625, 115.625 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-294c,115.75,115.625,115.875,-31.75,-31.875,-31.625,2013-04-15T00:00:00Z,2013-04-01T00:00:00Z,2013-05-01T00:00:00Z,0,-5,5,1808,22.0625,25.6772,23.7165,0.8239,0,,,,,"POLYGON ((115.875 -31.625, 115.875 -31.875, 115.625 -31.875, 115.625 -31.625, 115.875 -31.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-294b,115,114.875,115.125,-33.75,-33.875,-33.625,2013-05-15T00:00:00Z,2013-05-01T00:00:00Z,2013-06-01T00:00:00Z,0,-5,5,3,21.1,22,21.5667,0.4509,0,,,,,"POLYGON ((115.125 -33.625, 115.125 -33.875, 114.875 -33.875, 114.875 -33.625, 115.125 -33.625))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-294a,115,114.875,115.125,-33.5,-33.625,-33.375,2013-05-15T00:00:00Z,2013-05-01T00:00:00Z,2013-06-01T00:00:00Z,0,-5,5,1,21.6,21.6,21.6,,0,,,,,"POLYGON ((115.125 -33.375, 115.125 -33.625, 114.875 -33.625, 114.875 -33.375, 115.125 -33.375))"
marvl3_atlas_data.fid-198671b7_17d3b9ee573_-2949,115,114.875,115.125,-33.25,-33.375,-33.125,2013-05-15T00:00:00Z,2013-05-01T00:00:00Z,2013-06-01T00:00:00Z,0,-5,5,3,21.6,22.2,21.8667,0.3055,0,,,,,"POLYGON ((115.125 -33.125, 115.125 -33.375, 114.875 -33.375, 114.875 -33.125, 115.125 -33.125))"
